#{"t_start": 1605569294.3507605, "env_id": "ChromeDino-v0"}
r,l,t
1.0,21,4559.120294
23.2,243,4584.533056
13.0,141,4602.486513
11.7,128,4616.126217
11.7,128,4630.182286
11.7,128,4643.901555
11.7,128,4658.756774
9.0,101,4667.273396
1.6,27,4672.456501
24.5,256,4700.400493
8.6,97,4709.017358
2.0,31,4714.622303
11.7,128,4729.2519
11.7,128,4744.693277
24.5,256,4773.305917
11.7,128,4787.741128
11.7,128,4802.020957
11.7,128,4816.472517
9.1,102,4826.1473
1.5,26,4831.328909
4.9,60,4837.821442
5.6,67,4844.647109
37.4,385,4894.223003
24.5,256,4923.579814
11.7,128,4939.360107
11.7,128,4954.31211
6.8,79,4962.876726
3.8,49,4970.898547
11.7,128,4987.422686
11.7,128,5003.746196
3.1,42,5008.62796
7.5,86,5021.000542
22.1,232,5050.568963
1.3,24,5055.940631
11.7,128,5073.001463
2.8,39,5077.914801
4.0,51,5084.037732
11.4,125,5102.048691
15.8,169,5127.45128
24.5,256,5161.770873
24.5,256,5195.54283
11.1,122,5208.922016
3.6,47,5217.14525
33.2,343,5260.511024
11.7,128,5277.241521
11.7,128,5293.579553
11.7,128,5309.105734
11.7,128,5324.714272
11.7,128,5340.453583
8.7,98,5350.922254
1.9,30,5356.874717
11.7,128,5374.265126
7.7,88,5384.253316
2.9,40,5391.359582
11.7,128,5410.173967
6.4,75,5418.851807
4.2,53,5427.68677
10.0,111,5441.318929
13.4,145,5464.283787
24.5,256,5499.018216
10.6,117,5512.599687
12.3,134,5530.568931
0.4,15,5535.384234
2.7,38,5540.205735
6.9,80,5552.301969
2.9,40,5557.352001
6.4,75,5566.291979
2.2,33,5573.354396
35.3,364,5623.505885
24.5,256,5659.200742
2.6,37,5664.027305
8.0,91,5677.377247
11.7,128,5696.4164
3.3,44,5702.157414
23.9,250,5737.926455
33.5,346,5785.11862
11.7,128,5801.530992
24.5,256,5835.4106
5.9,70,5842.847196
4.7,58,5851.135669
11.7,128,5866.729348
11.7,128,5881.945208
11.7,128,5896.51472
24.5,256,5926.576588
11.7,128,5942.078561
3.9,50,5946.868226
5.3,64,5952.865459
11.1,122,5966.782095
13.7,148,5985.844225
11.7,128,6000.635682
11.7,128,6015.594649
24.5,256,6046.523374
11.7,128,6063.566124
11.7,128,6080.340648
3.0,41,6085.130604
20.4,215,6115.395508
