#{"t_start": 1605599463.7418497, "env_id": "ChromeDino-v0"}
r,l,t
6.9,80,9085.626778
3.7,48,9092.633836
11.7,128,9107.473516
11.7,128,9120.660568
46.1,472,9165.15285
2.9,40,9171.390764
5.9,70,9176.225644
4.2,53,9182.081372
8.1,92,9192.764034
3.0,41,9199.626475
11.7,128,9212.813097
11.3,124,9222.890815
1.4,25,9227.882329
9.4,105,9237.708476
11.9,130,9255.408035
11.7,128,9268.524445
37.3,384,9310.082173
50.1,512,9364.959732
11.7,128,9378.800885
21.2,223,9400.260872
2.2,33,9406.17018
11.7,128,9418.688824
50.1,512,9474.881777
62.9,640,9547.204501
11.7,128,9561.020513
24.5,256,9589.241054
24.5,256,9615.902772
11.1,122,9626.181566
2.1,32,9631.151756
9.1,102,9643.370025
8.4,95,9650.932084
2.2,33,9657.016003
24.5,256,9684.888524
11.7,128,9697.394861
47.0,481,9742.231367
2.0,31,9747.301969
19.6,207,9764.676908
16.6,177,9785.092616
24.5,256,9811.800483
11.7,128,9824.80455
37.3,384,9862.830887
35.2,363,9898.364465
1.0,21,9903.144862
88.5,896,9998.984369
11.7,128,10013.319351
49.5,506,10062.40508
3.6,47,10068.142489
46.0,471,10115.743962
11.7,128,10128.958422
47.9,490,10178.703804
1.1,22,10183.66593
6.2,73,10188.588368
4.4,55,10196.765366
11.7,128,10211.815572
37.3,384,10253.314085
37.3,384,10294.926207
6.5,76,10299.810137
4.1,52,10308.289687
8.6,97,10315.328084
2.0,31,10321.360737
11.6,127,10331.564777
11.8,129,10347.813116
11.7,128,10360.100404
11.7,128,10372.702944
9.4,105,10379.826639
1.3,24,10384.612479
24.4,255,10408.556227
8.1,92,10414.524576
2.5,36,10420.487233
11.7,128,10433.098929
11.7,128,10446.732798
24.5,256,10472.128143
24.5,256,10498.81743
11.7,128,10511.130588
11.7,128,10523.851412
11.7,128,10536.007622
8.9,100,10544.547808
1.7,28,10550.225743
11.7,128,10564.546738
11.7,128,10579.74051
34.4,355,10616.910063
1.8,29,10622.518612
7.7,88,10629.322903
2.9,40,10636.037178
9.6,107,10644.855556
1.0,21,10649.907659
36.1,372,10686.061093
2.0,31,10690.986258
