#{"t_start": 1605828617.4690127, "env_id": "ChromeDinoHandrafted_accl-v0"}
r,l,t
-7.94,41,2953.246484
2.7,48,2959.29391
6.66,89,2970.781518
-3.53,87,2982.136928
8.15,105,2995.684662
6.24,85,3007.245441
7.04,93,3019.187627
1.77,38,3023.679046
10.28,127,3040.138853
-7.64,44,3045.466413
2.52,46,3051.482369
6.95,92,3063.658962
7.12,94,3075.585406
6.88,92,3087.845048
7.99,207,3115.871089
7.58,99,3128.649605
7.02,93,3141.015324
6.45,87,3152.594799
8.64,110,3167.137609
10.64,130,3184.448877
5.7,79,3194.708989
8.62,109,3208.402833
11.29,136,3225.503285
2.75,48,3231.593187
1.49,35,3236.070993
7.86,101,3249.165574
9.07,114,3263.49848
8.61,109,3277.738675
5.86,81,3288.417332
-8.91,31,3292.78476
8.56,109,3307.195623
6.75,90,3319.12865
6.28,85,3329.950286
4.13,63,3338.538398
3.97,61,3346.685617
5.08,73,3356.359039
9.11,115,3371.500518
5.07,73,3381.552761
8.58,109,3395.835402
1.54,36,3400.466588
6.21,85,3412.149957
-7.74,43,3417.510798
9.05,114,3432.659748
-6.34,58,3440.240299
6.36,86,3451.678526
8.47,108,3465.205074
3.8,60,3474.153006
5.89,81,3484.881896
-2.16,102,3498.159831
5.88,81,3508.589354
4.26,64,3517.133043
7.24,95,3529.705884
8.14,105,3543.423483
9.27,116,3558.725872
11.94,144,3577.643874
-4.48,77,3587.5739
7.16,94,3599.733173
6.65,89,3611.204299
8.14,104,3624.339781
6.6,88,3635.156584
11.31,137,3652.847793
7.16,94,3665.137555
3.6,160,3685.085017
2.83,152,3704.554112
7.68,100,3717.892661
7.56,98,3730.300841
6.13,84,3741.145185
-8.81,32,3745.511086
12.48,149,3764.763744
7.07,93,3776.808439
8.1,104,3790.252399
6.47,87,3801.74118
3.47,160,3822.656108
1.56,36,3827.211224
5.76,80,3837.665212
-3.17,91,3849.41997
9.94,122,3865.236014
-6.36,57,3872.219505
5.92,81,3882.51332
5.85,81,3893.620372
6.11,83,3904.436107
9.06,113,3918.890655
4.19,63,3926.854778
-3.73,84,3937.396782
10.16,125,3953.772049
2.83,49,3959.570595
7.03,93,3971.483235
7.57,98,3983.689953
8.5,108,3997.360899
7.46,97,4009.471548
-5.14,70,4018.533917
13.03,154,4037.986113
3.29,54,4044.91133
5.14,73,4053.765644
