#{"t_start": 1605764666.3286598, "env_id": "ChromeDino-v0"}
r,l,t
11.63,142,3231.800896
19.78,225,3238.676625
2.1,145,3244.559883
14.32,167,3249.704919
11.51,141,3254.675637
31.47,350,3267.623769
15.04,180,3273.870123
15.07,180,3280.070054
0.47,134,3286.524007
7.32,204,3293.549531
3.71,166,3299.527703
24.72,280,3310.579357
11.28,140,3315.632929
11.18,139,3320.693662
15.65,186,3327.026111
10.94,137,3332.136125
2.9,156,3338.746261
29.93,336,3350.569103
11.35,140,3355.658798
3.53,164,3362.726441
11.89,145,3367.820791
11.23,139,3372.815869
10.77,135,3377.846293
16.52,194,3384.267887
2.92,155,3390.589395
12.07,147,3395.681462
2.46,150,3400.671917
16.76,196,3407.072823
12.24,147,3413.053627
17.86,204,3419.152271
11.68,143,3424.19571
27.35,308,3436.045974
12.81,153,3441.029984
12.67,152,3446.07368
12.32,149,3451.108845
12.14,148,3456.262171
12.4,150,3461.351033
26.13,294,3472.83617
9.75,125,3477.797801
9.9,127,3482.924314
10.59,133,3487.912559
18.77,218,3496.214983
11.67,143,3501.254196
23.79,376,3514.970778
10.79,136,3520.145477
10.77,135,3525.196012
3.19,161,3531.095893
12.09,147,3536.199402
15.46,182,3543.328179
14.58,175,3549.434388
14.21,170,3555.353225
4.0,167,3562.082347
11.86,145,3567.149779
25.27,288,3577.620565
7.91,207,3585.388611
2.65,151,3590.348354
5.37,180,3596.201436
5.27,181,3603.498731
11.54,142,3608.541369
16.3,191,3614.749879
12.68,152,3619.773169
13.02,155,3625.901286
13.0,155,3630.955313
13.68,161,3635.995256
13.67,161,3641.067562
11.96,246,3649.384231
3.84,162,3654.383501
11.52,139,3660.064879
21.89,246,3667.205322
1.28,138,3673.042835
6.61,193,3679.132103
15.13,175,3684.350977
25.54,288,3695.532992
12.8,153,3700.594814
13.28,157,3705.62914
17.33,202,3713.519123
11.03,240,3722.178225
12.61,152,3727.310473
10.71,134,3732.27327
5.52,183,3738.331275
11.07,138,3743.400418
3.32,161,3750.162334
22.6,256,3759.162015
12.43,256,3768.557345
17.28,203,3775.441668
30.88,348,3788.913266
8.51,217,3797.446924
-0.02,128,3802.46631
0.02,128,3807.459211
20.93,243,3815.630032
11.44,141,3821.837084
15.18,180,3828.006198
-0.18,126,3833.034285
16.4,195,3839.850309
10.65,134,3844.899513
0.43,133,3851.29443
21.36,248,3859.712057
10.96,136,3865.73793
13.36,163,3871.672956
8.87,221,3880.428015
19.5,225,3887.701256
36.35,404,3902.393781
11.28,139,3908.394451
12.09,256,3918.203372
-0.08,128,3923.334336
10.02,128,3928.30595
0.12,129,3933.288316
11.97,255,3943.23522
-0.11,128,3948.440304
21.37,248,3956.791779
0.79,136,3963.164129
-0.03,128,3968.201499
21.79,252,3976.549214
0.4,132,3982.829737
12.37,256,3992.15017
0.03,128,3997.085349
11.26,140,4002.163884
12.47,151,4007.22583
9.04,221,4015.586385
18.78,220,4023.012162
3.58,164,4029.866928
0.01,128,4034.826425
10.46,132,4039.834384
11.33,140,4044.861215
10.7,240,4054.071986
18.5,214,4060.867028
4.2,170,4067.849397
11.92,146,4072.969495
11.59,142,4077.93769
15.03,179,4084.099084
10.87,136,4089.158434
11.31,140,4094.206099
16.92,197,4101.705012
2.26,148,4106.690951
12.43,150,4111.747954
12.79,153,4116.741835
1.86,145,4122.929521
11.63,143,4127.977088
12.96,155,4133.082527
13.43,159,4138.192652
5.8,183,4144.932441
12.59,151,4149.954819
35.29,384,4162.788742
15.65,183,4168.625731
13.27,158,4173.769681
1.94,148,4180.385647
18.81,217,4187.272907
19.39,224,4195.678152
16.98,199,4203.410603
6.32,190,4209.450725
1.83,144,4214.405224
4.96,178,4221.571739
36.59,401,4235.425042
11.58,142,4240.434576
12.18,148,4245.572088
13.36,158,4250.591185
4.8,175,4257.49706
11.77,144,4262.529738
2.47,150,4267.515733
9.22,221,4275.668036
26.46,294,4285.357961
16.68,194,4291.631778
2.33,149,4297.924048
11.96,145,4302.916728
12.84,153,4307.920725
15.75,184,4313.845574
3.07,158,4320.495923
11.72,143,4325.468294
10.75,135,4330.533428
11.31,140,4335.623712
20.33,236,4344.722987
0.72,134,4349.702593
11.91,145,4354.761019
2.15,147,4359.761238
12.46,150,4364.788983
2.12,147,4369.816514
12.29,149,4374.887773
1.35,138,4380.633645
11.77,144,4385.658531
11.29,140,4390.781138
11.49,141,4395.745331
12.31,149,4400.826554
6.63,194,4408.295056
13.66,161,4413.428521
19.4,223,4421.711972
11.81,144,4426.730892
17.48,202,4433.048612
4.0,166,4439.665045
21.41,243,4447.106346
1.58,141,4453.063919
20.23,229,4459.842496
35.2,385,4473.013021
3.07,154,4478.923655
18.65,214,4485.529986
12.66,152,4490.587205
13.27,158,4496.947647
21.26,244,4505.840076
11.91,145,4510.810686
11.74,144,4515.858173
11.67,143,4520.894782
12.61,152,4526.036993
5.52,184,4533.438855
13.45,164,4539.409734
8.8,220,4548.011034
15.48,183,4554.130233
16.29,192,4560.534963
28.37,317,4572.328044
13.56,164,4578.062077
3.86,168,4585.223875
11.53,142,4590.27575
11.04,242,4599.229697
11.46,141,4604.234869
43.34,477,4620.918631
11.77,144,4625.940358
10.68,134,4632.026893
18.01,210,4638.991297
4.06,168,4644.718665
24.45,277,4655.852703
14.97,177,4661.733981
12.1,147,4666.792011
11.29,140,4671.91638
3.44,161,4678.540747
12.24,148,4683.556347
11.85,145,4688.63808
18.85,219,4696.898922
12.56,151,4701.989328
20.34,232,4709.204666
10.41,129,4714.886182
11.77,144,4719.926924
25.18,388,4733.594057
10.42,236,4742.464134
4.58,174,4748.418193
11.63,143,4753.488293
6.61,195,4761.178129
15.65,185,4767.478882
7.02,199,4775.26233
15.08,180,4781.516166
0.48,132,4786.49563
6.98,200,4794.469271
11.44,141,4799.500744
11.32,243,4808.130928
11.97,147,4813.377945
34.71,385,4827.347406
10.58,236,4835.963368
5.35,181,4841.888767
17.57,203,4849.351015
12.32,149,4854.446112
19.43,222,4861.319398
11.6,141,4867.261192
12.78,153,4872.351971
42.39,462,4887.841103
2.78,153,4894.052434
16.28,192,4900.475463
16.6,192,4907.487094
16.48,193,4913.788061
6.51,191,4920.85698
11.84,144,4925.969753
20.82,238,4933.439989
25.02,281,4944.265129
11.87,145,4949.339489
5.83,185,4955.320793
3.42,159,4961.747412
12.68,256,4970.632069
12.56,151,4975.6423
12.8,153,4980.619011
13.21,157,4985.688452
17.25,307,4997.672017
7.53,207,5004.929121
11.11,138,5010.011072
10.89,136,5015.016021
3.17,159,5021.674148
2.26,148,5026.653535
11.98,146,5031.713956
17.97,209,5038.489777
1.22,137,5044.266549
19.71,227,5051.554435
2.92,157,5058.283319
12.55,256,5067.581398
12.81,153,5072.563465
13.74,162,5077.663025
12.95,155,5082.762218
12.87,154,5087.831205
1.98,144,5093.634063
12.22,148,5098.663053
10.52,236,5107.564076
12.51,256,5116.741094
12.71,152,5121.719297
17.41,202,5128.17216
12.85,154,5133.26002
0.59,132,5139.144133
15.87,185,5144.966871
13.24,157,5149.951891
4.51,170,5156.383297
12.66,256,5165.265166
13.05,155,5170.223106
17.48,202,5176.530076
20.0,228,5184.685908
15.33,180,5190.513341
10.64,131,5196.1321
12.54,256,5205.202191
17.37,201,5211.519275
5.65,183,5218.491681
11.58,142,5223.511048
2.47,150,5228.532546
11.9,145,5233.568123
7.43,203,5241.331641
11.46,141,5246.349952
12.23,148,5251.384307
33.26,369,5264.907938
10.89,238,5273.487162
14.14,165,5278.552954
15.23,179,5284.350313
15.86,184,5291.201869
12.78,153,5296.232852
2.57,151,5301.236786
12.79,153,5306.255381
11.79,144,5311.283892
2.39,151,5317.7372
13.56,160,5322.7972
14.46,168,5327.84161
13.29,158,5332.958032
3.08,154,5338.84922
12.48,256,5348.157506
13.46,159,5353.199394
12.32,149,5358.250315
12.8,153,5363.337292
13.21,157,5368.403942
2.57,150,5374.34233
12.45,150,5379.36037
12.58,152,5384.521174
19.76,225,5392.494483
11.22,241,5401.029376
11.9,145,5406.109858
10.93,239,5414.727539
12.01,146,5419.72022
10.8,238,5428.294564
15.87,186,5434.293559
11.75,144,5439.35041
12.08,147,5444.400181
3.43,163,5451.335269
11.47,141,5456.366071
12.33,149,5461.503788
11.72,144,5466.687362
16.05,189,5472.947403
26.14,293,5484.00368
9.46,224,5491.100443
29.42,328,5503.28962
2.05,146,5508.259587
12.72,153,5513.385441
2.73,153,5519.740477
7.09,201,5526.507371
5.41,183,5533.881644
15.63,185,5540.196924
11.82,144,5545.225335
5.34,183,5552.735416
11.8,144,5557.73462
11.9,145,5562.743901
12.15,148,5567.865722
15.43,184,5574.174517
12.01,147,5580.454617
11.64,143,5585.46942
15.0,177,5591.230982
0.59,133,5596.236502
1.23,139,5601.228527
4.58,176,5608.682612
1.93,145,5613.644811
12.45,150,5618.674287
42.6,463,5633.999566
1.17,138,5640.0357
12.09,147,5645.10164
11.98,146,5650.131626
11.51,142,5655.205403
16.37,192,5661.501942
11.55,141,5667.460595
15.7,184,5673.360209
16.92,197,5679.639097
0.39,131,5685.679535
12.49,256,5694.840281
12.5,150,5699.81947
10.55,234,5708.148453
18.52,211,5714.372236
17.74,206,5722.18665
12.66,152,5727.243952
6.92,199,5735.081898
12.28,148,5740.0486
16.43,192,5746.355382
12.59,151,5751.436922
2.31,148,5756.425864
0.52,129,5761.987831
12.71,256,5770.781736
21.27,240,5777.813656
2.04,144,5783.511361
21.38,245,5791.272955
10.53,133,5796.299241
0.75,134,5802.281673
12.33,256,5811.797824
46.7,512,5830.520533
14.18,172,5836.719388
10.89,136,5841.712609
9.89,127,5846.727192
14.31,172,5852.755646
3.25,161,5859.615264
18.44,215,5866.887283
9.17,120,5871.905652
16.73,305,5884.43867
18.96,223,5892.145339
