#{"t_start": 1605687235.483683, "env_id": "ChromeDinoHandrafted_accl-v0"}
r,l,t
7.76,100,7412.67447
8.12,206,7439.68263
10.13,124,7457.060795
9.51,117,7472.115711
5.24,74,7482.499856
-6.11,60,7490.957336
4.91,71,7501.681967
-8.61,34,7506.260201
-7.56,45,7512.670268
7.77,100,7525.899008
7.8,100,7539.291538
8.14,104,7553.444966
8.23,105,7567.578175
9.83,121,7583.707879
8.62,109,7598.323489
5.89,81,7609.015122
10.71,130,7625.820988
8.05,103,7639.171803
9.21,114,7653.506329
14.76,275,7690.109994
7.52,97,7702.461377
7.0,92,7714.385068
8.0,102,7727.398314
8.1,103,7741.129408
8.89,112,7756.045501
5.04,72,7766.138701
7.12,93,7778.796302
6.0,82,7789.863833
-4.18,80,7800.709359
8.85,111,7815.317286
-5.31,68,7823.911788
-8.71,33,7828.390219
-7.25,48,7834.557257
12.01,143,7853.537443
11.65,139,7871.786629
7.1,93,7884.032497
130.36,1327,8058.545454
7.01,196,8086.696623
35.49,479,8149.27254
3.08,155,8170.320554
6.45,87,8182.255039
5.87,81,8193.359838
9.77,223,8223.456514
7.44,97,8236.822183
5.72,79,8247.621775
7.94,102,8261.166659
1.28,137,8279.270412
-6.42,57,8287.206332
16.94,196,8313.86438
6.0,82,8325.313322
6.11,83,8336.966723
5.16,74,8347.348469
3.37,55,8354.88546
2.13,42,8360.58233
8.63,110,8375.696992
8.84,112,8391.47612
2.93,50,8398.275634
4.51,67,8407.158602
8.18,105,8421.553275
8.88,112,8437.155815
4.61,68,8446.863081
13.63,162,8469.056612
5.37,76,8479.533812
6.67,89,8491.906282
6.65,89,8504.493336
9.28,116,8520.449252
9.55,118,8536.45631
5.67,79,8547.214273
5.87,81,8558.134804
7.53,98,8571.650219
5.21,74,8582.256048
21.64,244,8615.865483
5.2,74,8625.876549
7.98,103,8640.003904
7.42,97,8653.517239
6.68,89,8666.265033
6.74,90,8678.469103
8.12,104,8692.359535
9.52,118,8709.049626
0.7,131,8727.207833
11.28,137,8745.947483
0.41,128,8763.90549
17.35,200,8791.437392
4.99,72,8801.493558
5.98,82,8812.554734
22.07,248,8847.072166
-7.95,41,8852.587778
1.94,40,8858.126775
21.76,246,8891.41882
5.96,82,8902.376234
9.97,123,8918.727011
19.1,217,8947.580426
9.24,115,8963.224564
1.74,141,8982.638633
7.35,96,8995.500436
1.85,142,9014.09789
13.85,163,9036.583633
12.97,155,9058.488785
7.19,94,9071.263017
7.67,99,9084.877007
10.62,129,9102.670165
5.52,77,9113.345039
9.44,117,9129.114328
7.77,100,9142.180861
6.16,83,9153.020205
12.95,153,9173.175837
-6.96,51,9179.694366
10.16,124,9196.450979
16.71,192,9221.882877
117.5,1197,9368.409209
12.51,252,9402.90528
9.45,118,9419.142665
21.46,241,9452.132631
5.55,77,9462.833107
7.28,95,9475.598048
21.14,238,9507.759127
21.53,242,9540.418586
9.3,116,9556.297063
6.49,87,9568.073405
9.28,116,9583.995133
10.89,235,9616.537154
-6.97,51,9623.466534
-8.54,35,9628.533484
5.67,79,9639.012722
5.81,80,9649.99822
6.23,84,9661.094888
18.96,216,9690.753049
1.98,144,9710.576133
17.05,196,9738.087893
15.44,179,9762.370504
1.41,138,9781.319213
-4.54,76,9791.509773
-4.65,75,9801.641224
3.47,56,9809.977862
6.65,191,9836.050613
6.91,92,9848.281421
5.76,79,9858.973443
8.23,105,9873.099389
6.58,88,9885.246908
8.97,112,9899.926615
3.78,162,9922.079378
8.02,103,9936.658728
21.35,240,9969.284264
8.29,105,9983.071766
16.82,192,10008.378061
7.95,101,10021.344669
8.76,110,10035.828421
23.99,266,10070.433895
22.45,249,10101.749714
-8.6,34,10106.225981
10.21,125,10122.867545
-8.6,34,10127.406535
5.36,178,10150.845913
11.29,136,10168.879294
6.03,82,10179.771207
13.86,163,10201.884846
11.02,134,10220.379026
9.69,120,10236.487593
7.92,101,10249.518847
7.77,100,10263.451728
8.62,109,10277.606175
4.88,70,10286.875741
19.23,217,10315.378803
7.92,101,10328.906174
4.93,71,10338.173733
6.7,89,10350.062102
0.03,123,10366.529524
-7.96,41,10371.929011
13.71,161,10393.458066
8.8,110,10408.600931
9.38,117,10424.59765
29.08,318,10467.176783
11.66,140,10485.813572
9.25,115,10501.315786
19.46,221,10530.993551
14.01,164,10552.998274
15.1,175,10576.18832
2.5,148,10596.080223
-6.08,60,10603.689984
15.45,178,10627.365623
2.71,150,10646.74209
-7.84,42,10652.330868
25.73,284,10689.655059
4.29,166,10711.330614
1.39,136,10728.940346
8.81,110,10743.009378
14.99,277,10779.478935
17.02,195,10804.952742
25.65,283,10842.808947
6.02,82,10853.39145
